Tarih,PM10,SO2,CO,NO2,NOX,NO,O3
03/27/2020 17:00:56,120.5122,10.34298,701.85,18.0321,33.70027,9.67132,
03/27/2020 16:00:56,115.75492,11.58788,686.27,18.5101,41.6424,15.19241,
03/27/2020 15:00:56,124.19186,12.03848,700.76,21.32528,43.92788,14.3908,
03/27/2020 14:00:56,132.56831,10.1505,684.91,25.23321,47.49599,14.89916,
03/27/2020 13:00:56,133.8,8.00723,668.78,23.98653,45.28891,14.1123,
03/27/2020 12:00:56,,6.93839,733.01,11.40412,18.7564,4.79804,
03/27/2020 11:00:56,,7.36992,746.6801,21.27323,42.06145,13.6347,
03/27/2020 10:00:56,,7.41294,722.63,10.43347,12.37032,1.26591,
03/27/2020 09:00:56,,7.38899,720.4399,9.08582,10.53002,0.90054,
03/27/2020 08:00:56,,8.13895,704.86,5.90649,7.37681,1.71837,
03/27/2020 07:00:56,,8.41347,714.4301,2.78164,3.05028,0.23199,
03/27/2020 06:00:56,71.94322,7.79967,704.3101,1.90499,1.62871,0.13192,
03/27/2020 05:00:56,68.58186,8.0294,712.79,2.07516,1.9939,0.11357,
03/27/2020 04:00:56,77.34831,7.69412,717.71,2.67266,2.897,0.16117,
03/27/2020 03:00:56,65.74683,8.05601,723.99,2.51364,2.56463,0.18412,
03/27/2020 02:00:56,56.07119,7.61029,739.5699,3.10318,3.54517,0.3122,
03/27/2020 01:00:56,112.31322,7.48878,745.04,4.09519,4.83385,0.47635,
03/27/2020 00:00:56,141.33763,6.85989,746.41,6.28793,7.27803,0.64366,
03/26/2020 23:00:56,147.93932,7.69412,741.76,7.03404,8.61505,1.03085,
03/26/2020 22:00:56,155.3378,7.538,751.87,6.7585,7.27183,0.31582,
03/26/2020 21:00:56,132.28847,7.86664,758.39,8.65053,9.61959,0.64651,
03/26/2020 20:00:56,105.90576,8.88403,758.73,9.41086,10.61925,0.83175,
03/26/2020 19:00:56,84.14085,7.42476,758.98,9.99402,11.90124,1.20003,
03/26/2020 18:00:56,65.97915,7.63291,759.25,7.89019,9.2885,0.91738,
03/26/2020 17:00:56,66.46576,6.60843,762.53,7.50715,8.60336,0.80016,
03/26/2020 16:00:56,75.29797,6.6408,762.26,7.64704,8.94338,0.81679,
03/26/2020 15:00:56,53.98797,7.42535,763.35,6.80736,8.04984,0.85365,
03/26/2020 14:00:56,18.71847,6.50243,757.61,7.22194,8.84937,1.06494,
03/26/2020 13:00:56,15.62881,6.7743,751.05,8.17316,10.58579,1.57371,
03/26/2020 12:00:56,16.97508,7.39121,746.6801,8.5938,13.33301,3.09443,
03/26/2020 11:00:56,15.27814,7.10152,741.91,16.99247,,12.20615,
03/26/2020 10:00:56,10.43475,7.36149,817.47,6.98804,7.69261,0.51648,
03/26/2020 09:00:56,9.21729,7.21602,813.1,6.50909,6.98262,0.37961,
03/26/2020 08:00:56,9.58797,7.41116,792.6,4.02699,4.07288,0.11687,
03/26/2020 07:00:56,11.13576,7.31448,703.22,2.77845,2.87565,0.15955,
03/26/2020 06:00:56,14.69017,7.26215,711.6899,2.5146,2.68413,0.18652,
03/26/2020 05:00:56,17.55525,7.23021,699.39,2.36961,2.50854,0.13539,
03/26/2020 04:00:56,11.50153,7.1118,719.89,3.25454,3.28067,0.16249,
03/26/2020 03:00:56,13.7205,7.1872,738.21,3.31764,3.32847,0.17974,
03/26/2020 02:00:56,15.28339,7.06213,730.55,3.74401,3.84663,0.18539,
03/26/2020 01:00:56,18.56339,6.57472,713.0601,4.53813,5.09006,0.41223,
03/26/2020 00:00:56,13.8131,6.76321,719.35,5.5346,6.16716,0.40133,
03/25/2020 23:00:56,13.39949,6.63016,724.27,6.24364,7.33443,0.70414,
03/25/2020 22:00:56,14.79085,6.13787,751.33,7.29449,9.07945,1.16996,
03/25/2020 21:00:56,15.73068,6.56053,765.54,12.90558,17.69681,3.2563,
03/25/2020 20:00:56,15.03552,6.65366,772.24,11.76677,13.4659,1.05018,
03/25/2020 19:00:56,10.29542,7.54643,742.6899,9.32004,11.12625,1.17363,
03/25/2020 18:00:56,13.75293,6.43035,744.77,9.799,12.69887,1.85242,
03/25/2020 17:00:56,12.50932,5.94096,736.02,7.75443,9.46822,1.11336,
03/25/2020 16:00:56,15.13552,6.16626,750.51,7.45425,9.04217,1.03044,
03/25/2020 15:00:56,13.36203,6.18976,747.77,7.24903,8.93446,1.09341,
03/25/2020 14:00:56,12.19051,6.6204,735.2,7.30225,9.98,1.58078,
03/25/2020 13:00:56,12.37932,6.7366,739.03,7.19454,8.67347,0.96455,
03/25/2020 12:00:56,12.98966,6.81998,786.04,9.51794,13.90279,2.86644,
03/25/2020 11:00:56,10.94915,6.58315,794.51,17.35618,36.748,12.57371,
03/25/2020 10:00:56,11.09407,6.66741,738.75,8.6193,9.78912,0.75797,
03/25/2020 09:00:56,13.83864,6.55122,702.67,8.10306,9.13745,0.69354,
03/25/2020 08:00:56,13.01915,6.95391,696.66,5.08719,5.28477,0.47906,
03/25/2020 07:00:56,8.30831,6.75345,697.75,3.33517,3.37245,0.09235,
03/25/2020 06:00:56,8.44271,6.06514,699.67,3.03307,2.87852,0.03741,
03/25/2020 05:00:56,8.72288,7.63735,701.03,2.62326,2.70803,0.18289,
03/25/2020 04:00:56,6.64542,7.2209,687.64,2.78961,3.06239,0.18383,
03/25/2020 03:00:56,7.52417,7.12954,704.59,2.93588,3.35397,0.26707,
03/25/2020 02:00:56,6.51644,7.27767,717.4301,3.81348,4.26153,0.30418,
03/25/2020 01:00:56,10.19169,7.10382,716.0699,4.26695,4.32208,0.17201,
03/25/2020 00:00:56,10.2078,7.31004,726.1801,5.4731,6.09004,0.39821,
03/24/2020 23:00:56,11.09593,7.66706,736.84,6.21559,6.79557,0.3834,
03/24/2020 22:00:56,12.58508,6.34233,743.13,7.00652,7.91695,0.58547,
03/24/2020 21:00:56,15.42644,7.33887,752.15,8.04357,9.4712,0.93442,
03/24/2020 20:00:56,15.83271,7.47991,763.08,10.62241,11.78208,0.78588,
03/24/2020 19:00:56,14.75814,7.1597,770.83,11.5147,15.12041,2.35621,
03/24/2020 18:00:56,11.40881,8.77286,764.08,12.25178,18.60057,4.29785,
03/24/2020 17:00:56,12.82712,8.19934,772.37,8.8277,10.61734,1.17301,
03/24/2020 16:00:56,12.24576,7.56018,767.1801,9.50806,12.89262,2.14401,
03/24/2020 15:00:56,14.9061,7.79878,767.73,9.4319,12.48345,1.99665,
03/24/2020 14:00:56,9.28136,7.2892,763.35,8.00363,10.15814,1.48123,
03/24/2020 13:00:56,8.43707,7.47325,785.77,8.03964,8.72223,0.44705,
03/24/2020 12:00:56,8.76119,7.67726,828.13,8.126,8.83312,0.45973,
03/24/2020 11:00:56,5.5131,7.7021,803.8101,8.89048,10.11161,0.78831,
03/24/2020 10:00:56,7.93576,8.27466,764.17,9.09092,11.80533,1.7857,
03/24/2020 09:00:56,10.60593,8.00678,765.27,8.16042,9.10208,0.63639,
03/24/2020 08:00:56,11.8222,7.83648,751.33,4.1586,4.2166,0.3431,
03/24/2020 07:00:56,12.43483,7.36992,757.89,2.82785,2.70134,0.11708,
03/24/2020 06:00:56,14.69373,10.04467,810.91,2.42442,2.49006,0.22446,
03/24/2020 05:00:56,21.11186,13.83792,809.55,3.67582,4.43711,0.53372,
03/24/2020 04:00:56,12.88186,6.79115,748.59,2.83773,2.60319,0.12339,
03/24/2020 03:00:56,21.37,6.87142,760.89,3.44447,3.30585,0.19912,
03/24/2020 02:00:56,24.91492,7.05281,796.97,4.58498,4.79307,0.21579,
03/24/2020 01:00:56,18.04678,6.62883,804.63,6.17544,6.5333,0.22986,
03/24/2020 00:00:56,17.68136,6.655,789.59,7.66967,8.18559,0.32796,
03/23/2020 23:00:56,19.55933,7.15172,784.13,7.30862,7.71333,0.31914,
03/23/2020 22:00:56,16.34508,6.99294,772.37,11.66702,14.3314,1.82552,
03/23/2020 21:00:56,12.27917,7.21026,766.91,17.48365,28.03693,6.89217,
03/23/2020 20:00:56,17.26862,6.64479,767.73,12.93574,19.47138,3.98957,
03/23/2020 19:00:56,16.2522,6.86566,781.67,11.07921,14.31963,2.16978,
03/23/2020 18:00:56,14.30483,6.94859,776.48,9.45803,11.69092,1.44029,
03/23/2020 17:00:56,14.00339,8.8314,779.41,10.22474,12.90345,1.80275,
03/23/2020 16:00:56,22.09776,7.2408,821.5699,8.94242,10.56731,1.05746,
03/23/2020 15:00:56,29.41121,7.29009,773.1899,7.85418,9.2117,0.90117,
03/23/2020 14:00:56,30.79379,7.03552,789.87,14.43592,18.48203,2.73135,
03/23/2020 13:00:56,23.26966,7.10204,786.59,12.91747,14.51335,1.02607,
03/23/2020 12:00:56,22.66586,6.67407,819.11,10.91115,11.96561,0.68149,
03/23/2020 11:00:56,17.06914,6.93617,857.9299,10.81395,11.68073,0.55554,
03/23/2020 10:00:56,17.30983,6.64657,775.9301,16.50407,18.72071,1.58535,
03/23/2020 09:00:56,14.18207,6.44345,746.6801,14.49678,17.29627,2.02949,
03/23/2020 08:00:56,12.11397,7.78015,739.3,5.15858,5.23219,0.15843,
03/23/2020 07:00:56,13.95345,7.00492,725.91,3.33198,3.46646,0.19578,
03/23/2020 06:00:56,16.8931,6.92908,732.47,9.54024,9.99402,0.39929,
03/23/2020 05:00:56,20.62831,7.06834,720.71,6.04033,6.40074,0.28273,
03/23/2020 04:00:56,18.80241,7.41471,722.63,7.53902,7.88254,0.34401,
03/23/2020 03:00:56,19.07441,7.84402,725.63,3.40272,3.81826,0.33376,
03/23/2020 02:00:56,25.92102,7.38588,740.12,3.94955,4.35585,0.32494,
03/23/2020 01:00:56,27.25828,7.91454,755.7,4.56267,4.95208,0.25807,
03/23/2020 00:00:56,28.88034,7.91365,757.89,5.64008,6.15218,0.31778,
03/22/2020 23:00:56,29.825,7.39121,736.84,5.99763,6.24204,0.31147,
03/22/2020 22:00:56,34.88085,7.644,745.3101,5.03908,5.36029,0.2074,
03/22/2020 21:00:56,34.47224,8.62635,758.71,6.04957,7.04094,0.73197,
03/22/2020 20:00:56,32.51407,9.86549,771.28,9.41405,11.89774,1.60572,
03/22/2020 19:00:56,29.96932,10.45002,814.74,11.01185,15.18383,2.63339,
03/22/2020 18:00:56,30.84797,11.83774,808.73,13.31874,19.69859,4.18667,
03/22/2020 17:00:56,36.47776,12.99305,854.8101,14.17493,20.32297,4.16269,
03/22/2020 16:00:56,37.41183,20.15307,874.6001,14.90531,19.87397,3.22495,
03/22/2020 15:00:56,33.8539,26.72048,880.8899,11.74032,15.35336,2.36597,
03/22/2020 14:00:56,35.71217,24.20518,868.3101,18.73951,26.56373,5.05471,
03/22/2020 13:00:56,39.65458,18.23744,908.22,24.51471,39.30084,9.64118,
03/22/2020 12:00:56,47.642,16.37652,937.47,28.6988,43.23829,9.42296,
03/22/2020 11:00:56,60.28712,16.98544,1397.21,40.99965,161.55348,79.0199,
03/22/2020 10:00:56,54.999,11.8608,2608.63,37.99941,184.76867,95.47157,
03/22/2020 09:00:56,55.7378,10.9534,2249.19,35.65529,149.60125,75.23587,
03/22/2020 08:00:56,70.47797,10.40523,1876.37,33.46287,111.98935,51.21762,
03/22/2020 07:00:56,68.63644,10.85583,2181.68,35.46569,141.74771,68.87534,
03/22/2020 06:00:56,66.89746,10.81458,2527.72,44.14298,182.00933,89.90953,
03/22/2020 05:00:56,59.46339,11.05097,2522.25,50.20498,206.97241,102.23758,
03/22/2020 04:00:56,72.20186,10.42297,2358.25,51.69251,205.81405,100.5161,
03/22/2020 03:00:56,75.67,11.4204,2365.91,53.44454,226.58475,112.90421,
03/22/2020 02:00:56,50.52763,10.24557,2388.87,46.98613,182.92327,88.5424,
03/22/2020 01:00:56,54.11917,10.96493,2108.15,58.82077,219.18817,104.59441,
03/22/2020 00:00:56,51.49661,9.87525,1986.79,57.92531,179.31373,79.15561,
03/21/2020 23:00:56,23.58254,10.08813,1800.93,58.9084,158.90696,64.45327,
03/21/2020 22:00:56,33.52169,9.44328,1316.31,58.15061,115.15434,37.10074,
03/21/2020 21:00:56,18.94237,11.67453,973.8201,53.3601,81.95469,18.89538,
03/21/2020 20:00:56,22.83932,13.62371,863.6699,50.39777,73.3883,14.96213,
03/21/2020 19:00:56,17.9522,11.5499,906.5801,35.54057,50.17152,9.26209,
03/21/2020 18:00:56,35.08068,12.36816,921.8899,35.27173,57.75472,14.7437,
03/21/2020 17:00:56,41.10915,12.05638,963.98,30.41618,43.50964,8.54683,
03/21/2020 16:00:56,45.09276,12.56641,1060.94,36.17791,55.42729,12.44548,
03/21/2020 15:00:56,39.89845,16.27392,1019.7,40.19853,69.27049,19.12753,
03/21/2020 14:00:56,40.45153,15.28165,1027.12,44.67229,86.09577,27.0148,
03/21/2020 13:00:56,34.617,15.10234,1139.46,48.61356,102.52271,35.1654,
03/21/2020 12:00:56,42.95069,17.46398,1024.93,51.17277,144.64216,60.92468,
03/21/2020 11:00:56,48.34,11.10241,1544.27,49.06829,144.83368,62.77356,
03/21/2020 10:00:56,38.14593,8.25958,1340.36,41.04713,147.9786,69.66698,
03/21/2020 09:00:56,44.84729,7.66795,1219.27,37.70942,91.92259,35.43122,
03/21/2020 08:00:56,37.2639,7.58191,1323.14,37.03417,110.58562,48.10677,
03/21/2020 07:00:56,44.59833,7.73181,1137.82,32.47086,44.90045,8.1082,
03/21/2020 06:00:56,59.39746,7.71452,1370.7,32.79909,48.65084,10.39728,
03/21/2020 05:00:56,71.74915,7.61606,1518.03,38.07143,67.37059,19.03899,
03/21/2020 04:00:56,71.09169,7.60808,1706.35,40.25365,91.08449,32.76243,
03/21/2020 03:00:56,78.29103,7.89813,1715.65,46.02789,121.02801,48.90589,
03/21/2020 02:00:56,79.44559,7.66319,1899.6,47.60002,117.19369,45.38876,
03/21/2020 01:00:56,74.97559,7.89768,1953.17,52.98981,125.75128,47.45292,
03/21/2020 00:00:56,49.27458,8.01787,1713.19,61.39942,148.25967,57.27928,
03/20/2020 23:00:56,45.67237,6.95613,1421.54,66.66921,160.48053,61.07203,
03/20/2020 22:00:56,38.37085,7.36992,1130.17,66.23264,114.59668,31.55887,
03/20/2020 21:00:56,38.39475,8.06133,1062.11,63.03832,93.60993,20.14113,
03/20/2020 20:00:56,37.19169,9.81405,927.8999,49.08327,61.32772,7.97644,
03/20/2020 19:00:56,30.70729,8.95587,848.6299,38.30405,48.25984,6.52139,
03/20/2020 18:00:56,26.00881,8.69421,825.4,32.09834,44.07734,7.78918,
03/20/2020 17:00:56,24.19136,9.01131,849.45,28.38428,42.44045,9.22337,
03/20/2020 16:00:56,14.55254,8.23341,749.6899,21.54575,36.089,9.24759,
03/20/2020 15:00:56,17.71102,8.23297,692.5,13.64499,24.20719,6.78597,
03/20/2020 14:00:56,19.88644,10.65211,676.73,16.86161,31.012,9.07026,
03/20/2020 13:00:56,23.17237,8.89178,709.51,16.51267,26.63002,6.59808,
03/20/2020 12:00:56,40.79712,8.06178,731.37,21.95295,39.64596,11.46679,
03/20/2020 11:00:56,38.97712,9.63842,1129.35,49.53705,196.39841,95.4751,
03/20/2020 10:00:56,35.99867,7.74379,1228.84,41.81162,184.46562,93.02578,
03/20/2020 09:00:56,30.89322,8.1188,1092.72,36.18811,118.87446,54.04103,
03/20/2020 08:00:56,26.56814,8.11969,874.05,29.20867,49.61194,13.29676,
03/20/2020 07:00:56,40.7775,7.53516,843.71,12.77917,14.45823,1.09403,
03/20/2020 06:00:56,49.33542,7.74227,1162.42,25.94616,32.32013,4.16249,
03/20/2020 05:00:56,58.12627,7.37151,1156.68,23.50135,27.94388,2.90302,
03/20/2020 04:00:56,49.49339,7.96934,1625.99,37.4991,48.91661,7.50943,
03/20/2020 03:00:56,57.6678,7.47484,1392.84,37.65907,49.5345,7.62686,
03/20/2020 02:00:56,46.76678,8.59557,1548.91,46.23343,73.44247,17.63902,
03/20/2020 01:00:56,44.77085,8.85989,1279.13,51.42197,123.90843,47.26795,
03/20/2020 00:00:56,38.66733,8.00305,1188.66,53.85499,88.5205,22.58774,
03/19/2020 23:00:56,33.9445,8.44522,984.75,40.1861,54.04619,9.16774,
03/19/2020 22:00:56,31.392,7.50766,930.0901,40.10324,47.66011,4.81612,
03/19/2020 21:00:56,23.52267,8.08022,713.88,19.27774,21.76971,1.70361,
03/19/2020 20:00:56,22.4455,9.06435,638.17,15.79917,20.96508,3.39911,
03/19/2020 19:00:56,26.781,8.46562,660.85,15.00283,19.56008,2.70703,
03/19/2020 18:00:56,30.1215,9.84668,667.96,21.6585,33.2398,7.55827,
03/19/2020 17:00:56,28.9375,8.15961,667.41,16.8444,26.69566,6.5588,
03/19/2020 16:00:56,23.48433,7.54004,660.03,7.01364,10.09409,2.71419,
03/19/2020 15:00:56,24.78567,7.25176,686.27,10.67852,14.8446,2.3571,
03/19/2020 14:00:56,29.14967,7.98841,679.21,10.03258,14.60194,2.83755,
03/19/2020 13:00:56,28.5295,10.59072,717.73,13.06119,19.9906,4.54656,
03/19/2020 12:00:56,29.269,8.58654,683.54,9.31176,12.03859,1.71047,
03/19/2020 11:00:56,27.09283,7.52851,668.78,15.41072,24.39712,5.97355,
03/19/2020 10:00:56,18.931,6.5324,670.6899,14.82246,18.61874,2.56279,
03/19/2020 09:00:56,21.0725,6.78697,651.01,13.93051,16.83898,1.99478,
03/19/2020 08:00:56,24.5395,7.02513,639.26,10.2856,11.91303,1.11253,
03/19/2020 07:00:56,22.27517,7.35953,644.73,10.97488,13.14054,1.40641,
03/19/2020 06:00:56,22.22467,7.15818,648.28,7.6139,9.1623,1.02598,
03/19/2020 05:00:56,19.87441,7.2593,648.01,9.34044,10.78145,0.9683,
03/19/2020 04:00:56,14.50169,7.3276,647.73,10.49656,12.12144,1.05475,
03/19/2020 03:00:56,13.29458,7.01183,652.11,8.55875,9.92583,1.08865,
03/19/2020 02:00:56,9.66383,5.69375,737.66,16.0522,19.07666,1.97005,
03/19/2020 01:00:56,15.36051,6.43661,710.05,12.46465,14.93399,1.80407,
03/19/2020 00:00:56,24.29763,6.4681,647.46,6.20954,7.10595,0.6049,
03/18/2020 23:00:56,22.99949,6.55857,720.4399,11.21133,11.51566,0.48572,
03/18/2020 22:00:56,11.3522,6.83487,846.45,30.94445,36.10812,3.50779,
03/18/2020 21:00:56,9.74183,6.34303,713.88,17.07161,19.3778,1.51136,
03/18/2020 20:00:56,12.98322,9.55752,657.85,15.28676,23.06732,5.02666,
03/18/2020 19:00:56,11.71102,7.74405,633.79,20.29365,29.76219,6.62432,
03/18/2020 18:00:56,14.72271,7.62696,651.5601,16.36321,27.1265,6.99796,
03/18/2020 17:00:56,13.42305,6.48672,629.97,8.82006,11.56346,1.87424,
03/18/2020 16:00:56,13.17933,6.75504,633.79,9.67504,16.58564,4.47735,
03/18/2020 15:00:56,12.775,6.40689,626.14,6.70517,10.50368,2.55219,
03/18/2020 14:00:56,16.62458,6.03169,636.25,7.93813,12.05807,2.68322,
03/18/2020 13:00:56,18.84559,6.69561,662.53,5.53014,7.98483,1.61632,
03/18/2020 12:00:56,22.52271,8.65706,653.2,10.94078,20.43577,6.06458,
03/18/2020 11:00:56,36.31667,8.92206,810.91,37.14729,92.57968,36.19147,
03/18/2020 10:00:56,31.43169,8.59291,1295.53,51.33561,225.89451,113.60087,
03/18/2020 09:00:56,21.6155,7.5019,1086.16,43.04294,120.5892,50.46754,
03/18/2020 08:00:56,20.77441,6.8127,1181.28,33.80257,60.32009,17.18096,
03/18/2020 07:00:56,18.60492,6.76036,1137,29.98112,37.45353,4.87515,
03/18/2020 06:00:56,22.07153,7.7405,879.25,34.07598,45.35965,7.30867,
03/18/2020 05:00:56,22.58661,7.39856,924.3501,39.50893,60.06516,13.62306,
03/18/2020 04:00:56,24.36,6.85439,1000.88,40.60992,55.91899,9.99076,
03/18/2020 03:00:56,22.68085,6.34658,1215.72,39.08255,53.75142,9.57426,
03/18/2020 02:00:56,27.03847,6.51777,1238.95,35.8022,49.9118,9.19372,
03/18/2020 01:00:56,27.17559,6.65481,943.21,34.08363,46.29398,7.97872,
03/18/2020 00:00:56,23.07,6.49781,1059.92,41.53661,65.2897,15.49688,
03/17/2020 23:00:56,18.14068,6.52886,890.73,34.3596,46.32139,7.7923,
03/17/2020 22:00:56,10.96847,6.13237,745.86,23.71963,26.26801,1.60697,
03/17/2020 21:00:56,9.77695,5.84897,686,19.56358,24.85823,3.49181,
03/17/2020 20:00:56,9.4775,6.42286,630.79,11.05232,17.38454,4.00183,
03/17/2020 19:00:56,8.77717,7.00163,632.97,14.18831,24.43536,6.52971,
03/17/2020 18:00:56,10.81167,5.40902,612.47,8.91311,14.30176,3.57827,
03/17/2020 17:00:56,10.24717,5.07817,611.11,8.95995,14.56498,3.47102,
03/17/2020 16:00:56,6.9115,5.48131,616.03,8.24263,13.11218,3.27855,
03/17/2020 15:00:56,10.14833,4.60451,620.4,8.19834,14.84349,4.28482,
03/17/2020 14:00:56,11.27333,4.38409,606.46,7.9161,12.88433,3.20701,
03/17/2020 13:00:56,14.56633,4.6156,628.87,3.45656,4.46868,0.71249,
03/17/2020 12:00:56,13.14633,4.04526,686.28,5.53683,8.56449,2.04874,
03/17/2020 11:00:56,15.42667,6.14272,759.09,6.46097,8.09254,1.07512,
03/17/2020 10:00:56,11.69083,4.28729,676.98,24.47838,36.12023,7.84238,
03/17/2020 09:00:56,10.89783,4.84134,647.46,22.8586,25.33878,1.62671,
03/17/2020 08:00:56,10.23583,4.71672,611.9301,9.10877,9.53674,0.27808,
03/17/2020 07:00:56,9.57367,4.72292,599.08,3.02861,2.839,0.1699,
03/17/2020 06:00:56,15.252,4.74244,594.71,2.66214,2.54487,0.21589,
03/17/2020 05:00:56,10.79867,4.30249,588.6899,2.99833,2.70389,0.02993,
03/17/2020 04:00:56,14.80333,4.17964,591.15,2.93492,2.88776,0.11472,
03/17/2020 03:00:56,10.50136,4.5779,602.91,3.41674,3.61368,0.21171,
03/17/2020 02:00:56,8.97517,4.92738,607.55,4.22361,4.02827,0.11657,
03/17/2020 01:00:56,11.4075,5.33096,616.85,6.12191,6.22133,0.21698,
03/17/2020 00:00:56,19.42883,5.22807,629.15,8.03709,8.2643,0.22181,
03/16/2020 23:00:56,15.5705,5.14558,623.6801,10.50039,10.93345,0.34525,
03/16/2020 22:00:56,15.13933,5.10034,641.45,11.55581,12.28428,0.46659,
03/16/2020 21:00:56,16.43583,5.0183,617.12,8.78628,9.65433,0.57009,
03/16/2020 20:00:56,13.49533,5.35225,602.91,10.29771,11.68965,0.90865,
03/16/2020 19:00:56,14.23733,4.91052,575.85,9.63839,12.38339,1.83662,
03/16/2020 18:00:56,21.59,4.93802,581.59,9.18843,11.79194,1.698,
03/16/2020 17:00:56,,5.10833,588.97,9.6215,12.77184,2.05485,
03/16/2020 16:00:56,17.466,4.75663,588.15,8.41312,10.6508,1.54815,
03/16/2020 15:00:56,20.15583,5.32298,587.6,8.92107,12.28046,2.19306,
03/16/2020 14:00:56,18.62017,5.15534,584.59,8.8328,11.73203,1.88359,
03/16/2020 13:00:56,18.31617,4.96596,671.51,7.79756,10.85464,1.98245,
03/16/2020 12:00:56,17.62983,4.81739,661.67,7.57983,9.51885,1.26137,
03/16/2020 11:00:56,16.585,5.44361,638.62,7.77374,9.13904,0.97183,
03/16/2020 10:00:56,11.876,7.38097,572.27,9.25153,10.57272,0.92444,
03/16/2020 09:00:56,10.11783,5.84398,557.53,8.20407,9.25727,0.68834,
03/16/2020 08:00:56,11.47467,6.17095,543.3199,5.50433,6.39309,0.55699,
03/16/2020 07:00:56,11.20567,6.09467,554.25,3.95497,4.56904,0.42893,
03/16/2020 06:00:56,11.561,6.43794,547.15,3.09202,3.98142,0.57591,
03/16/2020 05:00:56,10.5335,6.30001,542.5,2.64302,2.7775,0.34564,
03/16/2020 04:00:56,10.2805,5.9115,558.63,3.3084,3.56907,0.32173,
03/16/2020 03:00:56,12.23085,6.64727,575.03,4.48651,4.83067,0.27642,
03/16/2020 02:00:56,9.24133,6.55901,587.33,4.45719,4.61939,0.20519,
03/16/2020 01:00:56,8.8645,6.40822,600.17,6.14357,6.98262,0.53766,
03/16/2020 00:00:56,8.08917,6.76879,613.02,7.45839,8.05621,0.39218,
03/15/2020 23:00:56,7.28767,7.11383,608.92,7.56451,8.40898,0.57736,
03/15/2020 22:00:56,5.4735,7.46287,606.73,8.15659,9.31749,0.78021,
03/15/2020 21:00:56,6.959,7.6243,624.23,8.37807,9.61768,0.80847,
03/15/2020 20:00:56,7.93517,7.7844,626.41,10.12277,12.08766,1.29563,
03/15/2020 19:00:56,11.616,7.84516,642.54,10.36431,14.48467,2.83682,
03/15/2020 18:00:56,9.71533,7.86645,635.98,9.43221,10.77157,0.88431,
03/15/2020 17:00:56,10.01333,7.71921,645,10.48605,13.09593,1.52217,
03/15/2020 16:00:56,10.09533,8.65233,628.6,8.67761,11.33848,1.76513,
03/15/2020 15:00:56,13.42767,8.25762,607.83,8.08521,11.38277,1.83891,
03/15/2020 14:00:56,18.15233,8.38623,623.41,7.13303,8.39177,0.84152,
03/15/2020 13:00:56,16.38083,8.82219,616.5699,7.62123,9.80983,1.42262,
03/15/2020 12:00:56,20.97833,9.00359,613.5699,10.714,15.71664,3.34584,
03/15/2020 11:00:56,12.8805,9.60763,620.95,8.42569,12.19731,2.52092,
03/15/2020 10:00:56,8.5005,9.25682,671.0601,5.23984,5.46673,0.44026,
03/15/2020 09:00:56,6.20633,10.53218,628.96,4.56394,5.13882,0.39488,
03/15/2020 08:00:56,9.315,9.41608,591.97,2.94448,2.71249,0.05316,
03/15/2020 07:00:56,15.122,9.7296,597.4399,1.72494,1.38588,0.11415,
03/15/2020 06:00:56,17.2015,9.87019,618.49,2.07293,1.70359,0.08373,
03/15/2020 05:00:56,18.53117,9.7021,631.0601,2.21888,2.10766,0.29728,
03/15/2020 04:00:56,13.72433,9.83737,635.98,2.38235,2.59777,0.20672,
03/15/2020 03:00:56,16.78288,10.05025,648.28,3.89092,4.44699,0.38154,
03/15/2020 02:00:56,17.013,10.15225,668.78,6.4769,6.89913,0.38034,
03/15/2020 01:00:56,20.93767,10.13362,693.38,7.92843,8.4026,0.2785,
03/15/2020 00:00:56,19.76583,9.78902,698.85,10.69286,11.39106,0.52267,
03/14/2020 23:00:56,19.98607,10.31187,704.01,10.20789,11.35258,0.74043,
03/14/2020 22:00:56,23.04333,9.85644,685.73,9.06097,9.90703,0.57237,
03/14/2020 21:00:56,18.22567,9.42713,693.65,12.34228,14.35848,1.26342,
03/14/2020 20:00:56,13.94967,10.32566,699.39,11.96816,15.74341,2.62373,
03/14/2020 19:00:56,15.02017,11.0428,696.39,11.50769,14.72559,2.37253,
03/14/2020 18:00:56,18.39833,12.45978,708.6899,33.31309,56.17488,14.26817,
03/14/2020 17:00:56,21.04967,10.04954,722.08,25.56057,41.07295,9.80059,
03/14/2020 16:00:56,19.86117,10.62742,748.05,23.39109,41.84922,12.10879,
